"","row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name","Soil"
"411","ENSMUSG00000057715",51.4288671194233,-1.32690703560297,0.323649817736032,-4.09982321289362,4.13465858858557e-05,0.00169379646282826,"A830018L16Rik","320492","RIKEN cDNA A830018L16 gene","River"
"412","ENSMUSG00000025776",52.2183545747085,-1.23863631595507,0.303171299602664,-4.08559885971536,4.39632765110244e-05,0.00175231587789888,"Crispld1","83691","cysteine-rich secretory protein LCCL domain containing 1","River"
"413","ENSMUSG00000041859",1070.35186456379,1.14740090614321,0.322203778851364,3.5611031944865,0.000369299894651688,0.00589526859305759,"Mcm3","17215","minichromosome maintenance complex component 3","River"
"414","ENSMUSG00000025934",3079.33094331734,-1.65829637795788,0.396612379321151,-4.18115133167615,2.90036741446786e-05,0.00144380150723953,"Gsta3","14859","glutathione S-transferase, alpha 3","River"
"415","ENSMUSG00000025936",404.598135439861,-1.97448326482651,0.404843296012013,-4.87715440585663,1.07627186387564e-06,0.000216509549943231,"Gm4956","241041","predicted gene 4956","River"
"416","ENSMUSG00000100775",6.06773956287747,-1.57555462383714,0.718643572837287,-2.19240063278751,0.0283505909870236,0.0818210944457648,NA,NA,NA,"River"
"417","ENSMUSG00000101939",152.584840824413,-1.65471660241364,0.31356217870822,-5.27715622219033,1.31204029320998e-07,7.18698185754908e-05,NA,NA,NA,"River"
"418","ENSMUSG00000103746",9.03242399727608,-1.82412692916427,0.636412856120159,-2.86626348230128,0.00415348394209342,0.0245697606102484,"1700001G17Rik","67503","RIKEN cDNA 1700001G17 gene","River"
"419","ENSMUSG00000047180",2911.32773774282,1.30756846056508,0.388112618354191,3.36904392882118,0.000754294061601327,0.00899140107779733,"Neurl3","214854","neuralized E3 ubiquitin protein ligase 3","River"
"420","ENSMUSG00000026117",593.977691142375,1.16019648379274,0.343876060478783,3.37387976987227,0.000741167318713298,0.00890908152224254,"Zap70","22637","zeta-chain (TCR) associated protein kinase","River"
"421","ENSMUSG00000050967",118.605234438608,1.43332698387664,0.581550726238464,2.46466373302904,0.0137141889394451,0.0508172459116819,"Creg2","263764","cellular repressor of E1A-stimulated genes 2","River"
"422","ENSMUSG00000091844",18.6906164861557,-1.42807159630915,0.418260850845627,-3.41430854315416,0.000639441171314294,0.00818191207196312,NA,NA,NA,"River"
"423","ENSMUSG00000046828",137.726627180097,-1.46390610911953,0.290388462092318,-5.0411992906734,4.62623372076061e-07,0.000136452542914496,"Mettl21e","403183","methyltransferase like 21E","River"
"424","ENSMUSG00000056870",534.055909540688,-1.26390936861659,0.304841222894876,-4.14612353478337,3.38151432989391e-05,0.0015773818183145,"Gulp1","70676","GULP, engulfment adaptor PTB domain containing 1","River"
"425","ENSMUSG00000026109",32.9692919939705,-1.45949032896999,0.555422402145639,-2.62771239210351,0.00859611602202028,0.0379909489105977,"Tmeff2","56363","transmembrane protein with EGF-like and two follistatin-like domains 2","River"
"426","ENSMUSG00000045954",7319.18713765097,-1.13681482001192,0.315147972003551,-3.60724142625648,0.000309469687039349,0.00532367119068659,"Cavin2","20324","caveolae associated 2","River"
"427","ENSMUSG00000101501",10.8265032023917,-1.26073871501104,0.566030290141314,-2.22733436172875,0.0259249356567801,0.0773592009979436,"Rps27a-ps1","100042094","ribosomal protein S27A, pseudogene 1","River"
"428","ENSMUSG00000096141",278.135735725286,-1.01522594921023,0.327086348862597,-3.10384689773987,0.00191022152392301,0.0153948582240565,"Dnah7a","627872","dynein, axonemal, heavy chain 7A","River"
"429","ENSMUSG00000042807",1009.0999943303,-1.22126185319854,0.264504383173006,-4.61717056839751,3.89007522176966e-06,0.000446589953004598,"Hecw2","329152","HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2","River"
"430","ENSMUSG00000025983",78.5569698802627,-1.09808978770775,0.433444907256733,-2.53340106048898,0.0112961624650366,0.0451368935662347,"Ccdc150","78016","coiled-coil domain containing 150","River"
"431","ENSMUSG00000100215",29.3243543435909,-1.70820880855163,0.515839291255106,-3.31151356151124,0.000927927422275662,0.0102008168233194,"Gm8292","666793","predicted gene 8292","River"
"432","ENSMUSG00000064294",2240.53149282943,-1.70302388093545,0.522466759986927,-3.25958321440021,0.00111576043948669,0.0113334195313838,"Aox3","71724","aldehyde oxidase 3","River"
"433","ENSMUSG00000073664",3735.04623703653,-1.15239117480177,0.232802274257689,-4.9500855542596,7.41808649339423e-07,0.000182332761860711,"Nbeal1","269198","neurobeachin like 1","River"
"434","ENSMUSG00000026011",34.5692942990206,1.64743898750666,0.563133569622095,2.92548531356817,0.00343919409090043,0.0218381970868878,"Ctla4","12477","cytotoxic T-lymphocyte-associated protein 4","River"
"435","ENSMUSG00000027520",27.7712290174084,-1.76284077763652,0.411744258140292,-4.28139735475286,1.85723387013508e-05,0.00115606778435811,"Zdbf2","73884","zinc finger, DBF-type containing 2","River"
"436","ENSMUSG00000025963",71.4078176316921,-1.13847689578091,0.460528995992014,-2.47210687207337,0.0134319355092455,0.0502390900252969,"Mdh1b","76668","malate dehydrogenase 1B, NAD (soluble)","River"
"437","ENSMUSG00000055567",57.1988411715061,-1.69417261120771,0.435591189779377,-3.88936381396005,0.000100507350499239,0.00278384880244916,"Unc80","329178","unc-80, NALCN activator","River"
"438","ENSMUSG00000061816",46.2297478706406,-1.87818442294818,0.470717487185954,-3.99004599165489,6.60604845411334e-05,0.00219953020002535,"Myl1","17901","myosin, light polypeptide 1","River"
"439","ENSMUSG00000062209",8.28420193729643,-2.21024734154549,0.776114621192177,-2.8478362360322,0.00440175687083709,0.0254341418709128,"Erbb4","13869","erb-b2 receptor tyrosine kinase 4","River"
"440","ENSMUSG00000026185",11787.4956656708,-1.13989190454328,0.264828686531241,-4.30426144340225,1.67543716264756e-05,0.00110383097189962,"Igfbp5","16011","insulin-like growth factor binding protein 5","River"
"441","ENSMUSG00000100444",75.5086459717016,-1.01994457139778,0.417384334630665,-2.44365800719452,0.0145392014411248,0.0528628048604676,NA,NA,NA,"River"
"442","ENSMUSG00000061815",30.4304662109706,-1.17672222146083,0.426901437889391,-2.75642599677942,0.00584368343836191,0.0302954584725271,"Rufy4","435626","RUN and FYVE domain containing 4","River"
"443","ENSMUSG00000048480",11.9863896133181,-1.9148851708032,0.657893445681319,-2.91063117192197,0.00360699526413291,0.0224914047506891,"Cxcr1","227288","chemokine (C-X-C motif) receptor 1","River"
"444","ENSMUSG00000026177",1799.51502423085,1.49958035700245,0.636582790674151,2.35567215917725,0.018489227315498,0.0618738813218236,"Slc11a1","18173","solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1","River"
"445","ENSMUSG00000033227",14.8634451750594,1.2063759829905,0.530185701074619,2.2753838523848,0.0228829131886863,0.0714280709302335,"Wnt6","22420","wingless-type MMTV integration site family, member 6","River"
"446","ENSMUSG00000026167",9.7411534272362,2.54448162465609,0.889996865657912,2.85897818614803,0.00425008009427931,0.0248877628489685,"Wnt10a","22409","wingless-type MMTV integration site family, member 10A","River"
"447","ENSMUSG00000047021",1322.48622248905,-1.04503402948795,0.401485637715845,-2.60291759235379,0.00924341688578673,0.0397075484056248,"Cfap65","241116","cilia and flagella associated protein 65","River"
"448","ENSMUSG00000043230",95.7627993603749,-1.21466227952333,0.361352328450436,-3.36143476570938,0.000775386700157165,0.00914196770768949,"Fam124b","241128","family with sequence similarity 124, member B","River"
"449","ENSMUSG00000055980",463.530898912483,-1.56883629300308,0.406392528093365,-3.8603964998162,0.00011320318350283,0.00302129038342311,"Irs1","16367","insulin receptor substrate 1","River"
"450","ENSMUSG00000067158",3587.97057759766,-1.0632873246676,0.295496292538247,-3.59831020394267,0.000320291461071222,0.0054245829431603,"Col4a4","12829","collagen, type IV, alpha 4","River"
"451","ENSMUSG00000097564",18.1595348855346,-1.22790733838114,0.403616286721534,-3.04226409780216,0.00234805783494991,0.0173944995408268,NA,NA,NA,"River"
"452","ENSMUSG00000038496",64.1873570300808,-1.1640710643887,0.36465193614483,-3.19227994973916,0.00141154451930477,0.0129236540229757,"Slc19a3","80721","solute carrier family 19, member 3","River"
"453","ENSMUSG00000053161",75.5479829458032,-1.21798938960628,0.443703655936681,-2.74505150748656,0.0060501401063385,0.0308574850009901,"Daw1","71227","dynein assembly factor with WDR repeat domains 1","River"
"454","ENSMUSG00000026163",16.2894988251655,-1.74541902134967,0.589126666198937,-2.96272282599456,0.00304931013971017,0.020320255126355,"Sphkap","77629","SPHK1 interactor, AKAP domain containing","River"
"455","ENSMUSG00000036766",35.1099089816764,-1.05990661393081,0.486473143875429,-2.17875668425844,0.0293497483395591,0.0837341332092302,"Dner","227325","delta/notch-like EGF repeat containing","River"
"456","ENSMUSG00000089844",49.5477039430797,1.31581849307458,0.57370420267371,2.29354863872759,0.021816438488006,0.069123245528351,"A530032D15Rik","381287","RIKEN cDNA A530032D15Rik gene","River"
"457","ENSMUSG00000072109",151.21339991567,1.28975988117739,0.557557693297546,2.31323125244564,0.02070992815553,0.0667761087450086,NA,NA,NA,"River"
"458","ENSMUSG00000049608",138.670476006433,1.28495702151093,0.418649924242257,3.06928760070042,0.00214569919893026,0.0165542635983464,"Gpr55","227326","G protein-coupled receptor 55","River"
"459","ENSMUSG00000079436",137.289474133017,-1.22535223752199,0.390657496945773,-3.13664078406789,0.00170895367111841,0.0144335065121948,"Kcnj13","100040591","potassium inwardly-rectifying channel, subfamily J, member 13","River"
"460","ENSMUSG00000099553",42.7241595668267,-1.30360649660937,0.530713914186532,-2.45632620845737,0.0140365677140062,0.0515732227314925,"Gm29538","102636980","predicted gene 29538","River"
"461","ENSMUSG00000026301",134.356157746653,-1.01829465762301,0.383611926293478,-2.65449165635161,0.00794280038592831,0.0362485161487459,"Iqca","74918","IQ motif containing with AAA domain","River"
"462","ENSMUSG00000026304",18.9427921166331,-1.60053504530878,0.627954713012041,-2.54880648579205,0.0108092261053778,0.0439428504860694,"Rab17","19329","RAB17, member RAS oncogene family","River"
"463","ENSMUSG00000044055",6.53471940229555,1.81133523484663,0.776660649710261,2.33220935748755,0.0196896801480061,0.0643851614659424,"Otos","260301","otospiralin","River"
"464","ENSMUSG00000047793",1163.06356186995,-1.22106027451316,0.309460909554702,-3.94576580373334,7.95453344608135e-05,0.00246161710698275,"Sned1","208777","sushi, nidogen and EGF-like domains 1","River"
"465","ENSMUSG00000034107",5.95524011510092,1.49981541555188,0.718608814463936,2.08710968382805,0.0368782209061122,0.0981167431601421,"Ano7","404545","anoctamin 7","River"
"466","ENSMUSG00000026285",360.662831812271,1.46135872236422,0.543292441410916,2.68981971950338,0.00714906286180457,0.0340019432365461,"Pdcd1","18566","programmed cell death 1","River"
"467","ENSMUSG00000089791",33.6074860388207,1.14105755704621,0.348466740769184,3.27450922440263,0.00105845683369174,0.0109678946406631,NA,NA,NA,"River"
"468","ENSMUSG00000026380",1281.4957595181,-1.47567679326012,0.376066414340437,-3.92397921481031,8.70982534032311e-05,0.00256899648345653,"Tfcp2l1","81879","transcription factor CP2-like 1","River"
"469","ENSMUSG00000104519",71.7715837896142,-1.11857879047918,0.368901569393014,-3.03218767087295,0.00242788205068428,0.0177741603450936,NA,NA,NA,"River"
"470","ENSMUSG00000103824",8.5203532550881,-2.05629654702429,0.835648897690443,-2.46071831448287,0.0138659183462762,0.0512112091186299,NA,NA,NA,"River"
"471","ENSMUSG00000026355",978.994362852263,1.06483773261703,0.340033130284771,3.13157053762745,0.00173874012295886,0.0145695479184297,"Mcm6","17219","minichromosome maintenance complex component 6","River"
"472","ENSMUSG00000026401",18.4497237656156,-1.3475978036609,0.506372445926265,-2.66127790819236,0.00778446767527623,0.0358530368016549,"Cd55b","13137","CD55 molecule, decay accelerating factor for complement B","River"
"473","ENSMUSG00000085526",19.6054861402394,-1.89768914630935,0.519920069671797,-3.64996324821097,0.000262277832359772,0.00484430693834447,NA,NA,NA,"River"
"474","ENSMUSG00000042474",176.078160127255,1.48079233880878,0.327041575261843,4.52784126184323,5.95893174704548e-06,0.000597874004412668,"Fcmr","69169","Fc fragment of IgM receptor","River"
"475","ENSMUSG00000042349",1716.44457234435,1.34369735368647,0.466203316405362,2.88221320270088,0.00394892438498401,0.0238152810031184,"Ikbke","56489","inhibitor of kappaB kinase epsilon","River"
"476","ENSMUSG00000004552",452.638131095865,1.15882585784151,0.427749033833864,2.70912559978241,0.00674607962371138,0.0329182587288864,"Ctse","13034","cathepsin E","River"
"477","ENSMUSG00000042268",1765.51574572313,-1.02886825250792,0.312172253571661,-3.29583504214841,0.000981296158146857,0.0105161598345397,"Slc26a9","320718","solute carrier family 26, member 9","River"
"478","ENSMUSG00000118219",13.6541991631107,1.3258339481392,0.624474766060588,2.12311853127875,0.0337439205196512,0.0921696031062479,NA,NA,NA,"River"
"479","ENSMUSG00000041559",90.5430051426595,-1.73082409128075,0.43630593692662,-3.96699642336486,7.27840843337034e-05,0.00233662013345494,"Fmod","14264","fibromodulin","River"
"480","ENSMUSG00000026458",555.068874654073,1.26139837620681,0.334616653438034,3.76968200251396,0.000163455676153967,0.0036867908508516,"Ppfia4","68507","protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 4","River"
"481","ENSMUSG00000026452",22.0244878551629,1.19663325017425,0.416198606915264,2.8751495807334,0.00403836132035117,0.0241570868124095,"Syt2","20980","synaptotagmin II","River"
"482","ENSMUSG00000031506",872.307302785408,1.10786742012641,0.406798262554297,2.72338287083648,0.00646171240260169,0.0320776670592127,"Ptpn7","320139","protein tyrosine phosphatase, non-receptor type 7","River"
"483","ENSMUSG00000041605",166.664399732362,1.0129572781557,0.205957942465301,4.91827246878985,8.73113260282604e-07,0.000201678643688411,"Inava","67313","innate immunity activator","River"
"484","ENSMUSG00000052759",17.2163720658721,2.1397181506618,0.584243541852173,3.66237364623398,0.000249889016652618,0.00468104723520646,"Gpr25","383563","G protein-coupled receptor 25","River"
"485","ENSMUSG00000104509",12.8833071290971,1.80677312913395,0.68249659135287,2.64729985764837,0.00811373721472992,0.0366792194955911,NA,NA,NA,"River"
"486","ENSMUSG00000097448",53.6861110551809,-1.25369604986714,0.368857855338279,-3.39885956533955,0.000676674517575882,0.00842997578843562,NA,NA,NA,"River"
"487","ENSMUSG00000026398",32.8250889713261,2.20420396117726,0.460333329295522,4.78827801704148,1.68218499293286e-06,0.000268757089037573,"Nr5a2","26424","nuclear receptor subfamily 5, group A, member 2","River"
"488","ENSMUSG00000063681",25.165002558345,-1.73099280416182,0.637582161887144,-2.7149329257242,0.0066289194845819,0.032603808198667,"Crb1","170788","crumbs family member 1, photoreceptor morphogenesis associated","River"
"489","ENSMUSG00000052726",14.3750419693329,-1.07236272948783,0.465076688546471,-2.30577613519901,0.021123144371736,0.0676423993327057,"Kcnt2","240776","potassium channel, subfamily T, member 2","River"
"490","ENSMUSG00000033849",26.2958294354792,-1.53128152745555,0.636224661906296,-2.40682516592083,0.0160918714935875,0.056437226738287,"B3galt2","26878","UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 2","River"
"491","ENSMUSG00000066842",1603.34264443356,-1.11347910113394,0.293209120349744,-3.79755957047232,0.000146127665933616,0.00349757754217139,"Hmcn1","545370","hemicentin 1","River"
"492","ENSMUSG00000032649",248.977024301878,-1.45368664045077,0.480193407515693,-3.02729403964852,0.00246753803528388,0.0178992202847002,"Colgalt2","269132","collagen beta(1-O)galactosyltransferase 2","River"
"493","ENSMUSG00000042641",10.1120473842518,-1.29873666871346,0.622942310958458,-2.08484260238356,0.0370835901823615,0.0984309277275695,"Rgsl1","240816","regulator of G-protein signaling like 1","River"
"494","ENSMUSG00000026700",12.0576269805639,1.76792063632293,0.715490104711952,2.47092255319823,0.0134765000974813,0.0503157662841113,"Tnfsf4","22164","tumor necrosis factor (ligand) superfamily, member 4","River"
"495","ENSMUSG00000066755",14.297495541757,-1.53345173525628,0.578002555538082,-2.65301895391922,0.00797753910766602,0.0363357446754329,"Tnfsf18","240873","tumor necrosis factor (ligand) superfamily, member 18","River"
"496","ENSMUSG00000026692",116.231709283844,-1.04695721642179,0.344331345798161,-3.04055157683929,0.00236145242168302,0.0174553535863026,"Fmo4","226564","flavin containing monooxygenase 4","River"
"497","ENSMUSG00000040170",18809.3803920211,-1.33831375422564,0.331812096935796,-4.03334829135118,5.49876856166679e-05,0.00200422796319916,"Fmo2","55990","flavin containing monooxygenase 2","River"
"498","ENSMUSG00000026691",771.260842458953,-2.38477252928867,0.645757576856983,-3.69298420143327,0.000221637797159322,0.0044240446289295,"Fmo3","14262","flavin containing monooxygenase 3","River"
"499","ENSMUSG00000026580",353.167775299407,1.2435328624351,0.512189813671554,2.42787503625078,0.0151875752670115,0.0544721126157627,"Selp","20344","selectin, platelet","River"
"500","ENSMUSG00000102302",107.09864138281,-1.03908938459201,0.228935093251833,-4.5387946855705,5.6576689118024e-06,0.000573909144852252,NA,NA,NA,"River"
"501","ENSMUSG00000005763",427.618225358228,1.19339689011489,0.330537392275445,3.61047469364797,0.000305637122707333,0.00529329260753838,"Cd247","12503","CD247 antigen","River"
"502","ENSMUSG00000102594",9.90398120567977,-1.66993916308934,0.526185557398915,-3.17366970569151,0.00150524876511396,0.0134039151531653,NA,NA,NA,"River"
"503","ENSMUSG00000026678",331.649637447974,-1.06895222190782,0.389952240099391,-2.74123882872263,0.00612079993389358,0.0310551192195121,"Rgs5","19737","regulator of G-protein signaling 5","River"
"504","ENSMUSG00000026656",4421.65506585312,1.19598573756396,0.5420695417713,2.20633266657242,0.0273607157547847,0.0799877466378061,"Fcgr2b","14130","Fc receptor, IgG, low affinity IIb","River"
"505","ENSMUSG00000104340",9.12106510574868,1.28679591545983,0.565820720720445,2.27421136826057,0.0229532810583838,0.0715777983818044,NA,NA,NA,"River"
"506","ENSMUSG00000059089",5318.12278895697,1.31643365163526,0.627943115618106,2.09642182371798,0.0360447881257381,0.0966099088419755,"Fcgr4","246256","Fc receptor, IgG, low affinity IV","River"
"507","ENSMUSG00000056569",62.9778448541083,-1.49939128908057,0.475852028045443,-3.15096122473053,0.00162734093025156,0.0140218354765279,"Mpz","17528","myelin protein zero","River"
"508","ENSMUSG00000058715",4054.84472515364,1.450052528202,0.601430066865576,2.41100770993895,0.015908512140966,0.0560761159710607,"Fcer1g","14127","Fc receptor, IgE, high affinity I, gamma polypeptide","River"
"509","ENSMUSG00000006403",241.154339226805,1.41575276609552,0.666683776153183,2.12357464923553,0.0337057272329327,0.0921177765516444,"Adamts4","240913","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4","River"
"510","ENSMUSG00000004707",522.70854722671,1.21201661608782,0.448891383100314,2.7000220136036,0.00693348881505966,0.0334244022032496,"Ly9","17085","lymphocyte antigen 9","River"
"511","ENSMUSG00000103083",9.15002869392269,2.06700530242933,0.5903221997447,3.50148665139692,0.000462670148039558,0.00677849876743647,NA,NA,NA,"River"
"512","ENSMUSG00000015314",503.262780365815,1.01934902730793,0.369803963747443,2.75645781883532,0.00584311486089908,0.0302954584725271,"Slamf6","30925","SLAM family member 6","River"
"513","ENSMUSG00000007122",35.4935479756478,-1.54291087727604,0.547084306345333,-2.82024335076087,0.00479872427231752,0.0268616472259479,"Casq1","12372","calsequestrin 1","River"
"514","ENSMUSG00000007107",53.9840415923566,-1.9018894421855,0.485005705426842,-3.92137540013409,8.80449722807845e-05,0.0025810370161578,"Atp1a4","27222","ATPase, Na+/K+ transporting, alpha 4 polypeptide","River"
"515","ENSMUSG00000053318",786.532349953809,1.46286229599054,0.568956505391378,2.57113203228823,0.0101366672964022,0.0421379413284092,"Slamf8","74748","SLAM family member 8","River"
"516","ENSMUSG00000037872",53.9858068760147,1.88514121341406,0.622689314719351,3.02741860001837,0.00246652134146789,0.0178986173953908,"Ackr1","13349","atypical chemokine receptor 1 (Duffy blood group)","River"
"517","ENSMUSG00000026532",78.965677035218,-1.95348939064119,0.45438568963414,-4.29918774997975,1.71425208126155e-05,0.00111288882830569,"Spta1","20739","spectrin alpha, erythrocytic 1","River"
"518","ENSMUSG00000028354",13.8464986248706,-1.20391976377448,0.545421856307144,-2.20731851841397,0.0272918144381335,0.0798715717307123,"Fmn2","54418","formin 2","River"
"519","ENSMUSG00000091476",109.412848720565,-1.36289951496034,0.354431680163322,-3.84530952293066,0.000120400361274422,0.00314056561408602,"Catspere2","545391","cation channel sperm associated auxiliary subunit epsilon 2","River"
"520","ENSMUSG00000026495",229.094310898475,-1.04976179406594,0.331269404622514,-3.16890657397762,0.00153013571661738,0.0135312555161386,"Efcab2","68226","EF-hand calcium binding domain 2","River"
"521","ENSMUSG00000104376",161.452381137587,-1.44493108777691,0.402746320510287,-3.58769531636232,0.000333613809079037,0.00556672957094219,NA,NA,NA,"River"
"522","ENSMUSG00000053461",7.07529199332798,-1.41718522137533,0.63190954911082,-2.24270265162079,0.0249159955400761,0.0754882216331131,"Hhipl2","78772","hedgehog interacting protein-like 2","River"
"523","ENSMUSG00000104507",26.1506954347093,-1.24088002285183,0.535827621509524,-2.31581944087923,0.0205681293008917,0.0664778193539292,NA,NA,NA,"River"
"524","ENSMUSG00000026630",189.057773966133,1.31506648383759,0.417163038651352,3.15240412498929,0.00161931989083602,0.0139732071245977,"Batf3","381319","basic leucine zipper transcription factor, ATF-like 3","River"
"525","ENSMUSG00000026622",111.506170928248,1.21326802897305,0.398617920180443,3.04368661705886,0.00233698444936774,0.0173459798154388,"Nek2","18005","NIMA (never in mitosis gene a)-related expressed kinase 2","River"
"526","ENSMUSG00000103089",78.0052993711483,-1.01381692865297,0.296945449777348,-3.41415209228881,0.0006398084869816,0.00818191207196312,NA,NA,NA,"River"
"527","ENSMUSG00000096929",518.152670248227,-1.21067122485523,0.308157301918087,-3.9287442397748,8.53905966099826e-05,0.0025342237123941,"A330023F24Rik","320977","RIKEN cDNA A330023F24 gene","River"
"528","ENSMUSG00000026669",200.600525188939,1.14156381221736,0.375879534112634,3.03704700207297,0.00238908199705793,0.0175694208084368,"Mcm10","70024","minichromosome maintenance 10 replication initiation factor","River"
"529","ENSMUSG00000025815",58.8679475406903,-1.4441185724223,0.445475626457605,-3.24174542141809,0.00118800094521098,0.0117266607636036,"Dhtkd1","209692","dehydrogenase E1 and transketolase domain containing 1","River"
"530","ENSMUSG00000075538",7.00702014712343,-2.88989077726332,0.916738804787089,-3.1523600421109,0.00161956440640621,0.0139732071245977,NA,NA,NA,"River"
"531","ENSMUSG00000026773",6617.65514383133,1.04294989527279,0.425087089797306,2.45349698992295,0.0141474723459307,0.0518515273974734,"Pfkfb3","170768","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3","River"
"532","ENSMUSG00000026768",3272.36893949409,-1.16682252795421,0.363258574060368,-3.21209907012491,0.00131768927002633,0.0124385714844632,"Itga8","241226","integrin alpha 8","River"
"533","ENSMUSG00000086843",118.632533244269,-1.78976408052179,0.502010126726486,-3.56519517283946,0.000363585521583605,0.00582831239113785,"E030013I19Rik","338535","RIKEN cDNA E030013I19 gene","River"
"534","ENSMUSG00000102553",16.8799498938773,-1.15999467365029,0.533881006829492,-2.17275883354427,0.0297984731480822,0.0844568210193536,NA,NA,NA,"River"
"535","ENSMUSG00000103901",48.0614850041548,-1.00495021961701,0.28415691911452,-3.53660302465484,0.000405308384399286,0.00629196141352478,NA,NA,NA,"River"
"536","ENSMUSG00000053702",5588.04809504542,-1.01368992580167,0.276730794191712,-3.66309043690819,0.000249190509765016,0.00468104723520646,"Nebl","74103","nebulette","River"
"537","ENSMUSG00000092353",6.87210133364197,-2.79457553727106,0.855893830343641,-3.26509601798279,0.00109426975498599,0.0111995468329486,"Gm3363","100041479","predicted gene 3363","River"
"538","ENSMUSG00000026736",13.5848510747031,1.36696846164206,0.500746932565749,2.72985888228597,0.00633614417316184,0.0317005626534079,"4930426L09Rik","74629","RIKEN cDNA 4930426L09 gene","River"
"539","ENSMUSG00000026786",1695.17421628762,1.1892073361772,0.497255981254793,2.39153953096011,0.0167778770676795,0.057897869337777,"Apbb1ip","54519","amyloid beta (A4) precursor protein-binding, family B, member 1 interacting protein","River"
"540","ENSMUSG00000083116",6.35964042867838,-2.08280598597931,0.76913394149305,-2.70798865271262,0.00676923368215039,0.0329483089759978,NA,NA,NA,"River"
"541","ENSMUSG00000026979",1762.84481057565,1.02469480222082,0.415278211982101,2.46748992038375,0.0136064052073654,0.0505840606235426,"Psd4","215632","pleckstrin and Sec7 domain containing 4","River"
"542","ENSMUSG00000036813",17.3827826915716,-1.41807535143143,0.624983957134232,-2.26897880376609,0.0232696148807623,0.0721787314257175,"Entpd8","72090","ectonucleoside triphosphate diphosphohydrolase 8","River"
"543","ENSMUSG00000036805",78.1609236749329,-1.00556582405608,0.427264415701222,-2.35349771032479,0.0185977224084105,0.062096052597361,"Noxa1","241275","NADPH oxidase activator 1","River"
"544","ENSMUSG00000026961",230.857428912088,-1.38231362496845,0.432520207152715,-3.19595154656064,0.00139370514493452,0.0128523881859955,"Lrrc26","227618","leucine rich repeat containing 26","River"
"545","ENSMUSG00000085830",29.846803846263,-1.65950965099888,0.469655796007409,-3.53345932299045,0.000410159200408197,0.0063164883330597,"Grin1os","320354","glutamate receptor, ionotropic, NMDA1 (zeta 1), opposite strand","River"
"546","ENSMUSG00000036587",63.4036109408153,1.10428308148404,0.324933145685623,3.39849318589508,0.000677581508970336,0.00842997578843562,"Fut7","14347","fucosyltransferase 7","River"
"547","ENSMUSG00000026919",9.90268619348755,1.21886276467272,0.523409032807514,2.3287002865328,0.0198749489359084,0.0648367130317355,"Lcn4","16821","lipocalin 4","River"
"548","ENSMUSG00000036067",351.275127733837,1.5317635313723,0.516789228050646,2.96400050200385,0.00303667791469689,0.0202713053553512,"Slc2a6","227659","solute carrier family 2 (facilitated glucose transporter), member 6","River"
"549","ENSMUSG00000036040",1447.65437027708,-1.30942558404046,0.319128382535285,-4.10313107733589,4.07596169897886e-05,0.00169302785813067,"Adamtsl2","77794","ADAMTS-like 2","River"
"550","ENSMUSG00000063611",344.682517285529,1.14321865690293,0.207012753338405,5.52245520368548,3.34295045982741e-08,3.20455231079056e-05,NA,NA,NA,"River"
"551","ENSMUSG00000083773",1028.25966819201,1.09479226960778,0.390695104346664,2.80216531363641,0.00507608552163838,0.0278530943391102,"Gm13394","100033452","glyceraldehyde-3-phosphate dehydrogenase pseudogene","River"
"552","ENSMUSG00000039648",287.70458097726,-1.03891385584943,0.330447035376553,-3.14396482530268,0.00166675472966971,0.0142750305420509,"Kyat1","70266","kynurenine aminotransferase 1","River"
"553","ENSMUSG00000050737",1680.7802392179,1.41034490472039,0.454004723906098,3.1064542513705,0.00189345604240251,0.0152976566561066,"Ptges","64292","prostaglandin E synthase","River"
"554","ENSMUSG00000076441",995.079869620413,1.19481535982235,0.454021474903873,2.63162741382512,0.00849769969823226,0.0377124765311363,"Ass1","11898","argininosuccinate synthetase 1","River"
"555","ENSMUSG00000043102",22.9449747962788,1.26248557923838,0.539462056204758,2.34026761422345,0.0192699264508467,0.0635062996099624,"Qrfp","227717","pyroglutamylated RFamide peptide","River"
"556","ENSMUSG00000026840",208.708207081425,-1.0953590197542,0.32647747972481,-3.3550829315317,0.000793411950560389,0.00928083826488332,"Lamc3","23928","laminin gamma 3","River"
"557","ENSMUSG00000026822",13726.5854364519,1.16652376628703,0.464888331603991,2.50925585131855,0.0120985818866433,0.0471356050494623,"Lcn2","16819","lipocalin 2","River"
"558","ENSMUSG00000093277",11.0189658362588,-1.57954783278766,0.672431690677023,-2.3490086126032,0.0188234714039174,0.0625376273982902,"LOC115489602","115489602","small nucleolar RNA SNORA8","River"
"559","ENSMUSG00000038987",126.613240450183,-1.01982839924545,0.374464443362992,-2.72343187002368,0.0064607539752322,0.0320776670592127,"Cfap157","227736","cilia and flagella associated protein 157","River"
